first_name,last_name,state,middle_name,country,continent,lang_primar,lang_secondary,lang_tertiary,lang_quaternary,search_engine,link,category
darius,morris,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darko,milicic,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darrell,arthur,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darren,collison,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
david,west,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
deandre,jordan,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
deandre,liggins,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
demar,derozan,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
demarcus,cousins,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
danny,granger,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
demarre,carroll,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
danilo,gallinari,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
damion,james, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,wright,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chuck,hayes,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cole,aldrich,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
corey,brewer,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
corey,maggette,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cory,higgins,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
courtney,lee,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
d.j.,augustin,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dj,white,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dajuan,summers,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
daequan,cook,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dahntay,jones,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
damian,lillard,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
damien,wilkins,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
daniel,gibson,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,wilcox,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dequan,jones,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derek,fisher,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
e'twaun,moore,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
earl,clark,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
earl,watson,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ed,davis,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
eddy,curry,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ekpe,udoh,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
elton,brand,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
enes,kanter,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
eric,bledsoe,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
eric,maynor,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ersan,ilyasova,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
evan,fournier,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dwyane,wade,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
desagana,diop,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dwight,howard,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
deron,williams, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derrick,favors,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derrick,williams,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
devin,ebanks,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
devin,harris,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dexter,pittman,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
diante,garrett,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dion,waiters,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dirk,nowitzki,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dominic,mcguire,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dominique,jones,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
donatas,motiejunas,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dorell,wright,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
doron,lamb,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
drew,gooden,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
daniel,orton,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,paul,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andrew,goudelock,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andrew,nicholson,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
antawn,jamison,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
anthony,morrow,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
anthony,randolph,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
anthony,tolliver,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
arnett,moultrie,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
arron,afflalo,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
austin,daye,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
avery,bradley,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ben,gordon,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,quinn,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ben,hansbrough,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andrei,kirilenko,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andre,miller,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
aaron,gray,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
al,harrington,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
al,horford,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
al,jefferson,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alan,anderson,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alec,burks,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alexey,shved,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alonzo,gee,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
amir,johnson,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
anderson,varejao,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andray,blatche, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andre,drummond,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andre,iguodala,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andrea,bargnani,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
beno,udrih,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
bismack,biyombo,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
caron,butler,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chandler,parsons,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
charles,jenkins,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
charlie,villanueva,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chauncey,billups,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,andersen,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,bosh,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,douglas-roberts,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,duhon,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,johnson,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,johnson,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,kaman,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
bernard,james,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
carlos,delfino,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chase,budinger,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
blake,griffin,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
carlos,boozer,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandan,wright,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,bass,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,knight,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,roy,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,jennings,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brendan,haywood,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brook,lopez, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
byron,mullens,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
c.j.,watson, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cj,miles,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ronnie,price,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
rudy,gay,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
royce,white,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
royal,ivey,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
roy,hibbert,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ronny,turiaf,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
rudy,gobert,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ronnie,brewer,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ricky,ledo,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
rodney,stuckey,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
robin,lopez,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
robert,sacre,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
robert,covington,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
robbie,hummel,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ricky,rubio,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
richard,jefferson,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
russell,westbrook,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
roger,mason jr.,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shawne,williams,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ryan,hollins,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shelvin,mack,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
reggie,williams,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shawn,marion,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shavlik,randolph,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shaun,livingston, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shane,larkin,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shane,edwards,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shane,battier,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
shabazz,muhammad,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
seth,curry,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
sergey,karasev,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
serge,ibaka,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
scotty,hopson,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
sasha,vujacic,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
samuel,dalembert,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ryan,kelly,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ryan,gomes,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
reggie,jackson,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andrew,bynum,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
reggie,bullock,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
patrick,beverley,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
pj,tucker,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
othyus,jeffers,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
orlando,johnson,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
omri,casspi,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
omer,asik,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
o.j.,mayo,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
norris,cole,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nikola,vucevic,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nikola,pekovic,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nicolas,batum,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nick,young,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nick,collison,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
solomon,hill,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
patrick,patterson,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
reggie,evans,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
paul,george,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ray,mccallum,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ray,allen,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
rasual,butler,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
rashard,lewis,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
randy,foye,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ramon,sessions,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
rajon,rondo,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
quincy,pondexter,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
quincy,miller,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
quincy,acy,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
phil,pressey,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
peyton,siva,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
perry,jones iii,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
pero,antic,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
paul,pierce, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
paul,millsap,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
pau,gasol,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
solomon,jones,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
al,jefferson,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andre,roberson,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
zaza,pachulia,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
zach,randolph,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
xavier,henry,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
wilson,chandler,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
willie,green,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
will,bynum,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
will,barton,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
wesley,matthews,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
wesley,johnson,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
wayne,ellington,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
vitor,faverani,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
vince,carter,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
victor,oladipo,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
victor,claver,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andre,drummond,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
anderson,varejao,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
aj,price,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
aaron,brooks,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
aaron,gray,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
adonis,thomas,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
al,horford,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nick,calathes,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alan,anderson, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alec,burks,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alex,len,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alexey,shved,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
allen,crabbe,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
alonzo,gee,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
amir,johnson,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andray,blatche, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
spencer,hawes,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
viacheslav,kravtsov,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
udonis,haslem,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tobias,harris,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
timofey,mozgov,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
thomas,robinson,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
thaddeus,young,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
thabo,sefolosha,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
terrence,ross,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
terrence,jones,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tayshaun,prince,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
taj,gibson,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
steven,adams,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
steve,novak,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
andrei,kirilenko, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
stephen,jackson,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
toney,douglas,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
vander,blue,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tony,allen,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tony,mitchell,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tyshawn,taylor, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tyler,zeller,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tyler,hansbrough,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ty,lawson,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
troy,daniels,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tristan,thompson,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
trey,burke,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
travis,outlaw,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tornike,shengelia,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tony,wroten,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tony,snell,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
tony,mitchell,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
steve,nash,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
nazr,mohammed,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darius,johnson-odom,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dante,cunningham,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
danny,granger,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
daniel,orton,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
damian,lillard,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dj,white,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dj,stephens,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
d.j.,augustin,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
courtney,lee,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
corey,brewer,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darius,morris,memphis,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darrell,arthur,denver,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
darren,collison,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dexter,pittman,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dewayne,dedmon,orlando,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
devin,harris,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derrick,williams,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derrick,rose,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derrick,favors,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
deron,williams, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cody,zeller,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
derek,fisher,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
demarre,carroll,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
demarcus,cousins,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
demar,derozan,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dejuan,blair,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
deandre,liggins,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
deandre,jordan,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
david,west,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dennis,schroder,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chuck,hayes,toronto,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,wright,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
carl,landry,sacramento,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cj,miles,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cj,mccollum,portland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
c.j.,watson,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
byron,mullens,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brook,lopez, brooklyn,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
carlos,boozer,chicago,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,rush,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,jennings,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,davies,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,bass,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandan,wright,dallas,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
blake,griffin,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
brandon,knight,milwaukee,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
diante,garrett,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
carrick,felix,cleveland,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,paul,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,kaman,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,johnson,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,douglas-roberts,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,copeland,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,bosh,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
caron,butler,oklahoma,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,babb,boston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chauncey,billups,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chase,budinger,minnesota,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
charlie,villanueva,detroit,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
channing,frye,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chandler,parsons,houston,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
casper,ware,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
cartier,martin,atlanta,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
chris,andersen,miami,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
bismack,biyombo,charlotte,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
dionte,christmas,phoenix,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
donald,sloan,indiana,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
ian,clark,utah,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
hollis,thompson,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
henry,sims,philadelphia,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
hedo,turkoglu,los angeles,nan,united states,america,en,nan,nan,nan,nan,nan,nba_players
