,first_name,middle_name,last_name,language_id,geographic_zone_id,category_id
9100,caleb,NULL,swanigan,0,58,1
9101,al-farouq,NULL,aminu,0,58,1
9102,damian,NULL,lillard,0,58,1
9103,pat,NULL,connaughton,0,58,1
9104,meyers,NULL,leonard,0,58,1
9105,maurice,NULL,harkless,0,58,1
9106,wade,NULL,baldwin iv,0,58,1
9107,zach,NULL,collins,0,58,1
9108,shabazz,NULL,napier,0,58,1
9109,jake,NULL,layman,0,58,1
9110,jusuf,NULL,nurkic,0,58,1
9111,gary,NULL,trent jr.,0,58,1
9112,enes,NULL,kanter,0,58,1
9113,evan,NULL,turner,0,58,1
9114,jake,NULL,layman,0,58,1
9115,cj,NULL,mccollum,0,58,1
9116,anfernee,NULL,simons,0,58,1
9117,damian,NULL,lillard,0,58,1
9118,seth,NULL,curry,0,58,1
9119,skal,NULL,labissiere,0,58,1
9120,rodney,NULL,hood,0,58,1
9121,wade,NULL,baldwin iv,0,58,1
9122,zach,NULL,collins,0,58,1
9123,jusuf,NULL,nurkic,0,58,1
9124,maurice,NULL,harkless,0,58,1
9125,meyers,NULL,leonard,0,58,1
9126,al-farouq,NULL,aminu,0,58,1
9127,gary,NULL,trent jr.,0,58,1
9128,hassan,NULL,whiteside,0,58,1
9129,jaylen,NULL,hoard,0,58,1
9130,cj,NULL,mccollum,0,58,1
9131,caleb,NULL,swanigan,0,58,1
9132,carmelo,NULL,anthony,0,58,1
9133,anfernee,NULL,simons,0,58,1
9134,damian,NULL,lillard,0,58,1
9135,rodney,NULL,hood,0,58,1
9136,wenyen,NULL,gabriel,0,58,1
9137,zach,NULL,collins,0,58,1
9138,trevor,NULL,ariza,0,58,1
9139,moses,NULL,brown,0,58,1
9140,nassir,NULL,little,0,58,1
9141,mario,NULL,hezonja,0,58,1
9142,kevin,NULL,garnett,0,59,1
9143,marquis,NULL,daniels,0,59,1
9144,glen,NULL,davis,0,59,1
9145,jeff,NULL,green,0,59,1
9146,jermaine,NULL,o'neal,0,59,1
9147,delonte,NULL,west,0,59,1
9148,carlos,NULL,arroyo,0,59,1
9149,avery,NULL,bradley,0,59,1
9150,shaquille,NULL,o'neal,0,59,1
9151,von,NULL,wafer,0,59,1
9152,troy,NULL,murphy,0,59,1
9153,sasha,NULL,pavlovic,0,59,1
9154,paul,NULL,pierce,0,59,1
9155,nenad,NULL,krstic,0,59,1
9156,rajon,NULL,rondo,0,59,1
9157,ray,NULL,allen,0,59,1
9158,e'twaun,NULL,moore,0,59,1
9159,chris,NULL,wilcox,0,59,1
9160,paul,NULL,pierce,0,59,1
9161,rajon,NULL,rondo,0,59,1
9162,ray,NULL,allen,0,59,1
9163,mickael,NULL,pietrus,0,59,1
9164,ryan,NULL,hollins,0,59,1
9165,sasha,NULL,pavlovic,0,59,1
9166,sean,NULL,williams,0,59,1
9167,jermaine,NULL,o'neal,0,59,1
9168,kevin,NULL,garnett,0,59,1
9169,keyon,NULL,dooling,0,59,1
9170,avery,NULL,bradley,0,59,1
9171,brandon,NULL,bass,0,59,1
9172,jajuan,NULL,johnson,0,59,1
9173,greg,NULL,stiemsma,0,59,1
9174,marquis,NULL,daniels,0,59,1
9175,rajon,NULL,rondo,0,59,1
9176,terrence,NULL,williams,0,59,1
9177,shavlik,NULL,randolph,0,59,1
9178,fab,NULL,melo,0,59,1
9179,jared,NULL,sullinger,0,59,1
9180,jason,NULL,terry,0,59,1
9181,leandro,NULL,barbosa,0,59,1
9182,paul,NULL,pierce,0,59,1
9183,jordan,NULL,crawford,0,59,1
9184,kevin,NULL,garnett,0,59,1
9185,jeff,NULL,green,0,59,1
9186,darko,NULL,milicic,0,59,1
9187,courtney,NULL,lee,0,59,1
9188,dj,NULL,white,0,59,1
9189,chris,NULL,wilcox,0,59,1
9190,avery,NULL,bradley,0,59,1
9191,brandon,NULL,bass,0,59,1
9192,rajon,NULL,rondo,0,59,1
9193,phil,NULL,pressey,0,59,1
9194,vitor,NULL,faverani,0,59,1
9195,vander,NULL,blue,0,59,1
9196,brandon,NULL,bass,0,59,1
9197,chris,NULL,johnson,0,59,1
9198,chris,NULL,babb,0,59,1
9199,gerald,NULL,wallace,0,59,1
9200,kris,NULL,humphries,0,59,1
9201,jared,NULL,sullinger,0,59,1
9202,jeff,NULL,green,0,59,1
9203,avery,NULL,bradley,0,59,1
9204,jerryd,NULL,bayless,0,59,1
9205,keith,NULL,bogans,0,59,1
9206,kelly,NULL,olynyk,0,59,1
9207,joel,NULL,anthony,0,59,1
9208,avery,NULL,bradley,0,59,1
9209,brandon,NULL,bass,0,59,1
9210,jonas,NULL,jerebko,0,59,1
9211,kelly,NULL,olynyk,0,59,1
9212,gigi,NULL,datome,0,59,1
9213,gerald,NULL,wallace,0,59,1
9214,evan,NULL,turner,0,59,1
9215,james,NULL,young,0,59,1
9216,jared,NULL,sullinger,0,59,1
9217,isaiah,NULL,thomas,0,59,1
9218,jae,NULL,crowder,0,59,1
9219,tyler,NULL,zeller,0,59,1
9220,marcus,NULL,smart,0,59,1
9221,phil,NULL,pressey,0,59,1
9222,marcus,NULL,smart,0,59,1
9223,rj,NULL,hunter,0,59,1
9224,james,NULL,young,0,59,1
9225,jared,NULL,sullinger,0,59,1
9226,isaiah,NULL,thomas,0,59,1
9227,jae,NULL,crowder,0,59,1
9228,kelly,NULL,olynyk,0,59,1
9229,jonas,NULL,jerebko,0,59,1
9230,jordan,NULL,mickey,0,59,1
9231,coty,NULL,clarke,0,59,1
9232,amir,NULL,johnson,0,59,1
9233,avery,NULL,bradley,0,59,1
9234,terry,NULL,rozier,0,59,1
9235,tyler,NULL,zeller,0,59,1
9236,evan,NULL,turner,0,59,1
9237,amir,NULL,johnson,0,59,1
9238,avery,NULL,bradley,0,59,1
9239,al,NULL,horford,0,59,1
9240,tyler,NULL,zeller,0,59,1
9241,kelly,NULL,olynyk,0,59,1
9242,marcus,NULL,smart,0,59,1
9243,jaylen,NULL,brown,0,59,1
9244,jae,NULL,crowder,0,59,1
9245,james,NULL,young,0,59,1
9246,jordan,NULL,mickey,0,59,1
9247,jonas,NULL,jerebko,0,59,1
9248,terry,NULL,rozier,0,59,1
9249,demetrius,NULL,jackson,0,59,1
9250,gerald,NULL,green,0,59,1
9251,isaiah,NULL,thomas,0,59,1
9252,greg,NULL,monroe,0,59,1
9253,gordon,NULL,hayward,0,59,1
9254,guerschon,NULL,yabusele,0,59,1
9255,aron,NULL,baynes,0,59,1
9256,abdel,NULL,nader,0,59,1
9257,al,NULL,horford,0,59,1
9258,daniel,NULL,theis,0,59,1
9259,semi,NULL,ojeleye,0,59,1
9260,xavier,NULL,silas,0,59,1
9261,shane,NULL,larkin,0,59,1
9262,terry,NULL,rozier,0,59,1
9263,jayson,NULL,tatum,0,59,1
9264,jaylen,NULL,brown,0,59,1
9265,jonathan,NULL,gibson,0,59,1
9266,jabari,NULL,bird,0,59,1
9267,marcus,NULL,smart,0,59,1
9268,marcus,NULL,morris sr.,0,59,1
9269,kyrie,NULL,irving,0,59,1
9270,kadeem,NULL,allen,0,59,1
9271,gordon,NULL,hayward,0,59,1
9272,guerschon,NULL,yabusele,0,59,1
9273,jaylen,NULL,brown,0,59,1
9274,jayson,NULL,tatum,0,59,1
9275,brad,NULL,wanamaker,0,59,1
9276,aron,NULL,baynes,0,59,1
9277,daniel,NULL,theis,0,59,1
9278,semi,NULL,ojeleye,0,59,1
9279,rj,NULL,hunter,0,59,1
9280,robert,NULL,williams iii,0,59,1
9281,terry,NULL,rozier,0,59,1
9282,pj,NULL,dozier,0,59,1
9283,kyrie,NULL,irving,0,59,1
9284,marcus,NULL,morris sr.,0,59,1
9285,marcus,NULL,smart,0,59,1
9286,al,NULL,horford,0,59,1
9287,gordon,NULL,hayward,0,59,1
9288,grant,NULL,williams,0,59,1
9289,enes,NULL,kanter,0,59,1
9290,jayson,NULL,tatum,0,59,1
9291,jaylen,NULL,brown,0,59,1
9292,javonte,NULL,green,0,59,1
9293,brad,NULL,wanamaker,0,59,1
9294,carsen,NULL,edwards,0,59,1
9295,daniel,NULL,theis,0,59,1
9296,semi,NULL,ojeleye,0,59,1
9297,romeo,NULL,langford,0,59,1
9298,robert,NULL,williams iii,0,59,1
9299,tacko,NULL,fall,0,59,1
9300,vincent,NULL,poirier,0,59,1
9301,tremont,NULL,waters,0,59,1
9302,kemba,NULL,walker,0,59,1
9303,marcus,NULL,smart,0,59,1
9304,jose,NULL,calderon,0,60,1
9305,julian,NULL,wright,0,60,1
9306,marcus,NULL,banks,0,60,1
9307,linas,NULL,kleiza,0,60,1
9308,leandro,NULL,barbosa,0,60,1
9309,joey,NULL,dorsey,0,60,1
9310,jerryd,NULL,bayless,0,60,1
9311,james,NULL,johnson,0,60,1
9312,ed,NULL,davis,0,60,1
9313,demar,NULL,derozan,0,60,1
9314,andrea,NULL,bargnani,0,60,1
9315,alexis,NULL,ajinca,0,60,1
9316,amir,NULL,johnson,0,60,1
9317,sonny,NULL,weems,0,60,1
9318,solomon,NULL,alabi,0,60,1
9319,ronald,NULL,dupree,0,60,1
9320,reggie,NULL,evans,0,60,1
9321,ed,NULL,davis,0,60,1
9322,demar,NULL,derozan,0,60,1
9323,rasual,NULL,butler,0,60,1
9324,solomon,NULL,alabi,0,60,1
9325,jerryd,NULL,bayless,0,60,1
9326,jose,NULL,calderon,0,60,1
9327,james,NULL,johnson,0,60,1
9328,linas,NULL,kleiza,0,60,1
9329,justin,NULL,dentmon,0,60,1
9330,jamaal,NULL,magloire,0,60,1
9331,ben,NULL,uzoh,0,60,1
9332,anthony,NULL,carter,0,60,1
9333,andrea,NULL,bargnani,0,60,1
9334,amir,NULL,johnson,0,60,1
9335,alan,NULL,anderson,0,60,1
9336,aaron,NULL,gray,0,60,1
9337,gary,NULL,forbes,0,60,1
9338,mickael,NULL,pietrus,0,60,1
9339,rudy,NULL,gay,0,60,1
9340,quincy,NULL,acy,0,60,1
9341,sebastian,NULL,telfair,0,60,1
9342,terrence,NULL,ross,0,60,1
9343,kyle,NULL,lowry,0,60,1
9344,landry,NULL,fields,0,60,1
9345,linas,NULL,kleiza,0,60,1
9346,john,NULL,lucas iii,0,60,1
9347,jonas,NULL,valanciunas,0,60,1
9348,demar,NULL,derozan,0,60,1
9349,aaron,NULL,gray,0,60,1
9350,alan,NULL,anderson,0,60,1
9351,amir,NULL,johnson,0,60,1
9352,andrea,NULL,bargnani,0,60,1
9353,patrick,NULL,patterson,0,60,1
9354,amir,NULL,johnson,0,60,1
9355,terrence,NULL,ross,0,60,1
9356,steve,NULL,novak,0,60,1
9357,tyler,NULL,hansbrough,0,60,1
9358,demar,NULL,derozan,0,60,1
9359,chuck,NULL,hayes,0,60,1
9360,greivis,NULL,vasquez,0,60,1
9361,dwight,NULL,buycks,0,60,1
9362,landry,NULL,fields,0,60,1
9363,kyle,NULL,lowry,0,60,1
9364,nando,NULL,de colo,0,60,1
9365,jonas,NULL,valanciunas,0,60,1
9366,julyan,NULL,stone,0,60,1
9367,john,NULL,salmons,0,60,1
9368,demar,NULL,derozan,0,60,1
9369,will,NULL,cherry,0,60,1
9370,amir,NULL,johnson,0,60,1
9371,chuck,NULL,hayes,0,60,1
9372,bruno,NULL,caboclo,0,60,1
9373,jonas,NULL,valanciunas,0,60,1
9374,kyle,NULL,lowry,0,60,1
9375,landry,NULL,fields,0,60,1
9376,greg,NULL,stiemsma,0,60,1
9377,greivis,NULL,vasquez,0,60,1
9378,james,NULL,johnson,0,60,1
9379,tyler,NULL,hansbrough,0,60,1
9380,terrence,NULL,ross,0,60,1
9381,lucas,NULL,nogueira,0,60,1
9382,lou,NULL,williams,0,60,1
9383,patrick,NULL,patterson,0,60,1
9384,lucas,NULL,nogueira,0,60,1
9385,luis,NULL,scola,0,60,1
9386,kyle,NULL,lowry,0,60,1
9387,norman,NULL,powell,0,60,1
9388,patrick,NULL,patterson,0,60,1
9389,jason,NULL,thompson,0,60,1
9390,james,NULL,johnson,0,60,1
9391,jonas,NULL,valanciunas,0,60,1
9392,cory,NULL,joseph,0,60,1
9393,delon,NULL,wright,0,60,1
9394,demarre,NULL,carroll,0,60,1
9395,demar,NULL,derozan,0,60,1
9396,anthony,NULL,bennett,0,60,1
9397,bruno,NULL,caboclo,0,60,1
9398,bismack,NULL,biyombo,0,60,1
9399,terrence,NULL,ross,0,60,1
9400,kyle,NULL,lowry,0,60,1
9401,lucas,NULL,nogueira,0,60,1
9402,jared,NULL,sullinger,0,60,1
9403,jakob,NULL,poeltl,0,60,1
9404,jonas,NULL,valanciunas,0,60,1
9405,serge,NULL,ibaka,0,60,1
9406,patrick,NULL,patterson,0,60,1
9407,norman,NULL,powell,0,60,1
9408,pascal,NULL,siakam,0,60,1
9409,pj,NULL,tucker,0,60,1
9410,cory,NULL,joseph,0,60,1
9411,demar,NULL,derozan,0,60,1
9412,demarre,NULL,carroll,0,60,1
9413,delon,NULL,wright,0,60,1
9414,fred,NULL,vanvleet,0,60,1
9415,bruno,NULL,caboclo,0,60,1
9416,fred,NULL,vanvleet,0,60,1
9417,cj,NULL,miles,0,60,1
9418,alfonzo,NULL,mckinnie,0,60,1
9419,demar,NULL,derozan,0,60,1
9420,delon,NULL,wright,0,60,1
9421,pascal,NULL,siakam,0,60,1
9422,og,NULL,anunoby,0,60,1
9423,norman,NULL,powell,0,60,1
9424,serge,NULL,ibaka,0,60,1
9425,jonas,NULL,valanciunas,0,60,1
9426,jakob,NULL,poeltl,0,60,1
9427,malachi,NULL,richardson,0,60,1
9428,lucas,NULL,nogueira,0,60,1
9429,lorenzo,NULL,brown,0,60,1
9430,malcolm,NULL,miller,0,60,1
9431,kyle,NULL,lowry,0,60,1
9432,eric,NULL,moreland,0,60,1
9433,fred,NULL,vanvleet,0,60,1
9434,jeremy,NULL,lin,0,60,1
9435,jodie,NULL,meeks,0,60,1
9436,chris,NULL,boucher,0,60,1
9437,danny,NULL,green,0,60,1
9438,serge,NULL,ibaka,0,60,1
9439,patrick,NULL,mccaw,0,60,1
9440,pascal,NULL,siakam,0,60,1
9441,kyle,NULL,lowry,0,60,1
9442,jordan,NULL,loyd,0,60,1
9443,kawhi,NULL,leonard,0,60,1
9444,lorenzo,NULL,brown,0,60,1
9445,norman,NULL,powell,0,60,1
9446,og,NULL,anunoby,0,60,1
9447,malachi,NULL,richardson,0,60,1
9448,malcolm,NULL,miller,0,60,1
9449,marc,NULL,gasol,0,60,1
9450,fred,NULL,vanvleet,0,60,1
9451,dewan,NULL,hernandez,0,60,1
9452,chris,NULL,boucher,0,60,1
9453,serge,NULL,ibaka,0,60,1
9454,rondae,NULL,hollis-jefferson,0,60,1
9455,shamorie,NULL,ponds,0,60,1
9456,stanley,NULL,johnson,0,60,1
9457,oshae,NULL,brissett,0,60,1
9458,pascal,NULL,siakam,0,60,1
9459,patrick,NULL,mccaw,0,60,1
9460,paul,NULL,watson,0,60,1
9461,terence,NULL,davis,0,60,1
9462,og,NULL,anunoby,0,60,1
9463,norman,NULL,powell,0,60,1
9464,kyle,NULL,lowry,0,60,1
9465,malcolm,NULL,miller,0,60,1
9466,marc,NULL,gasol,0,60,1
9467,matt,NULL,thomas,0,60,1
9468,josh,NULL,childress,0,61,1
9469,mickael,NULL,pietrus,0,61,1
9470,marcin,NULL,gortat,0,61,1
9471,grant,NULL,hill,0,61,1
9472,hakim,NULL,warrick,0,61,1
9473,gani,NULL,lawal,0,61,1
9474,garret,NULL,siler,0,61,1
9475,jared,NULL,dudley,0,61,1
9476,aaron,NULL,brooks,0,61,1
9477,channing,NULL,frye,0,61,1
9478,steve,NULL,nash,0,61,1
9479,zabian,NULL,dowdell,0,61,1
9480,vince,NULL,carter,0,61,1
9481,robin,NULL,lopez,0,61,1
9482,michael,NULL,redd,0,61,1
9483,steve,NULL,nash,0,61,1
9484,shannon,NULL,brown,0,61,1
9485,robin,NULL,lopez,0,61,1
9486,ronnie,NULL,price,0,61,1
9487,sebastian,NULL,telfair,0,61,1
9488,josh,NULL,childress,0,61,1
9489,jared,NULL,dudley,0,61,1
9490,channing,NULL,frye,0,61,1
9491,marcin,NULL,gortat,0,61,1
9492,hakim,NULL,warrick,0,61,1
9493,markieff,NULL,morris,0,61,1
9494,grant,NULL,hill,0,61,1
9495,pj,NULL,tucker,0,61,1
9496,wesley,NULL,johnson,0,61,1
9497,markieff,NULL,morris,0,61,1
9498,marcus,NULL,morris,0,61,1
9499,marcin,NULL,gortat,0,61,1
9500,michael,NULL,beasley,0,61,1
9501,shannon,NULL,brown,0,61,1
9502,goran,NULL,dragic,0,61,1
9503,hamed,NULL,haddadi,0,61,1
9504,jermaine,NULL,o'neal,0,61,1
9505,jared,NULL,dudley,0,61,1
9506,luke,NULL,zeller,0,61,1
9507,luis,NULL,scola,0,61,1
9508,kendall,NULL,marshall,0,61,1
9509,diante,NULL,garrett,0,61,1
9510,shavlik,NULL,randolph,0,61,1
9511,pj,NULL,tucker,0,61,1
9512,alex,NULL,len,0,61,1
9513,viacheslav,NULL,kravtsov,0,61,1
9514,channing,NULL,frye,0,61,1
9515,dionte,NULL,christmas,0,61,1
9516,ish,NULL,smith,0,61,1
9517,goran,NULL,dragic,0,61,1
9518,gerald,NULL,green,0,61,1
9519,eric,NULL,bledsoe,0,61,1
9520,leandro,NULL,barbosa,0,61,1
9521,miles,NULL,plumlee,0,61,1
9522,marcus,NULL,morris,0,61,1
9523,markieff,NULL,morris,0,61,1
9524,archie,NULL,goodwin,0,61,1
9525,danny,NULL,granger,0,61,1
9526,earl,NULL,barron,0,61,1
9527,archie,NULL,goodwin,0,61,1
9528,alex,NULL,len,0,61,1
9529,brandan,NULL,wright,0,61,1
9530,brandon,NULL,knight,0,61,1
9531,jerel,NULL,mcneal,0,61,1
9532,gerald,NULL,green,0,61,1
9533,eric,NULL,bledsoe,0,61,1
9534,seth,NULL,curry,0,61,1
9535,shavlik,NULL,randolph,0,61,1
9536,reggie,NULL,bullock,0,61,1
9537,tj,NULL,warren,0,61,1
9538,marcus,NULL,morris,0,61,1
9539,marcus,NULL,thornton,0,61,1
9540,markieff,NULL,morris,0,61,1
9541,pj,NULL,tucker,0,61,1
9542,mirza,NULL,teletovic,0,61,1
9543,ronnie,NULL,price,0,61,1
9544,pj,NULL,tucker,0,61,1
9545,john,NULL,jenkins,0,61,1
9546,jon,NULL,leuer,0,61,1
9547,cory,NULL,jefferson,0,61,1
9548,chase,NULL,budinger,0,61,1
9549,devin,NULL,booker,0,61,1
9550,alex,NULL,len,0,61,1
9551,alan,NULL,williams,0,61,1
9552,brandon,NULL,knight,0,61,1
9553,archie,NULL,goodwin,0,61,1
9554,tj,NULL,warren,0,61,1
9555,sonny,NULL,weems,0,61,1
9556,eric,NULL,bledsoe,0,61,1
9557,tyson,NULL,chandler,0,61,1
9558,alex,NULL,len,0,61,1
9559,tyson,NULL,chandler,0,61,1
9560,alan,NULL,williams,0,61,1
9561,tyler,NULL,ulis,0,61,1
9562,brandon,NULL,knight,0,61,1
9563,marquese,NULL,chriss,0,61,1
9564,leandro,NULL,barbosa,0,61,1
9565,jarell,NULL,eddie,0,61,1
9566,jared,NULL,dudley,0,61,1
9567,john,NULL,jenkins,0,61,1
9568,ronnie,NULL,price,0,61,1
9569,tj,NULL,warren,0,61,1
9570,dragan,NULL,bender,0,61,1
9571,devin,NULL,booker,0,61,1
9572,derrick,NULL,jones jr.,0,61,1
9573,eric,NULL,bledsoe,0,61,1
9574,elijah,NULL,millsap,0,61,1
9575,elfrid,NULL,payton,0,61,1
9576,dragan,NULL,bender,0,61,1
9577,alan,NULL,williams,0,61,1
9578,alec,NULL,peters,0,61,1
9579,alex,NULL,len,0,61,1
9580,davon,NULL,reed,0,61,1
9581,devin,NULL,booker,0,61,1
9582,danuel,NULL,house jr.,0,61,1
9583,mike,NULL,james,0,61,1
9584,tyson,NULL,chandler,0,61,1
9585,tyler,NULL,ulis,0,61,1
9586,troy,NULL,daniels,0,61,1
9587,t.j.,NULL,warren,0,61,1
9588,shaquille,NULL,harrison,0,61,1
9589,josh,NULL,gray,0,61,1
9590,jared,NULL,dudley,0,61,1
9591,josh,NULL,jackson,0,61,1
9592,marquese,NULL,chriss,0,61,1
9593,george,NULL,king,0,61,1
9594,elie,NULL,okobo,0,61,1
9595,jimmer,NULL,fredette,0,61,1
9596,dragan,NULL,bender,0,61,1
9597,jamal,NULL,crawford,0,61,1
9598,deandre,NULL,ayton,0,61,1
9599,devin,NULL,booker,0,61,1
9600,de'anthony,NULL,melton,0,61,1
9601,t.j.,NULL,warren,0,61,1
9602,quincy,NULL,acy,0,61,1
9603,ray,NULL,spalding,0,61,1
9604,richaun,NULL,holmes,0,61,1
9605,tyler,NULL,johnson,0,61,1
9606,troy,NULL,daniels,0,61,1
9607,josh,NULL,jackson,0,61,1
9608,kelly,NULL,oubre jr.,0,61,1
9609,mikal,NULL,bridges,0,61,1
9610,frank,NULL,kaminsky,0,61,1
9611,elie,NULL,okobo,0,61,1
9612,jevon,NULL,carter,0,61,1
9613,jonah,NULL,bolden,0,61,1
9614,jalen,NULL,lecque,0,61,1
9615,jared,NULL,harper,0,61,1
9616,cameron,NULL,johnson,0,61,1
9617,aron,NULL,baynes,0,61,1
9618,deandre,NULL,ayton,0,61,1
9619,devin,NULL,booker,0,61,1
9620,dario,NULL,saric,0,61,1
9621,cheick,NULL,diallo,0,61,1
9622,ricky,NULL,rubio,0,61,1
9623,tyler,NULL,johnson,0,61,1
9624,ty,NULL,jerome,0,61,1
9625,tariq,NULL,owens,0,61,1
9626,kelly,NULL,oubre jr.,0,61,1
9627,mikal,NULL,bridges,0,61,1
9628,jrue,NULL,holiday,0,62,1
9629,marreese,NULL,speights,0,62,1
9630,lou,NULL,williams,0,62,1
9631,evan,NULL,turner,0,62,1
9632,jodie,NULL,meeks,0,62,1
9633,jason,NULL,kapono,0,62,1
9634,darius,NULL,songaila,0,62,1
9635,craig,NULL,brackins,0,62,1
9636,andres,NULL,nocioni,0,62,1
9637,andre,NULL,iguodala,0,62,1
9638,elton,NULL,brand,0,62,1
9639,antonio,NULL,daniels,0,62,1
9640,thaddeus,NULL,young,0,62,1
9641,spencer,NULL,hawes,0,62,1
9642,tony,NULL,battie,0,62,1
9643,elton,NULL,brand,0,62,1
9644,xavier,NULL,silas,0,62,1
9645,craig,NULL,brackins,0,62,1
9646,tony,NULL,battie,0,62,1
9647,nikola,NULL,vucevic,0,62,1
9648,francisco,NULL,elson,0,62,1
9649,evan,NULL,turner,0,62,1
9650,spencer,NULL,hawes,0,62,1
9651,thaddeus,NULL,young,0,62,1
9652,sam,NULL,young,0,62,1
9653,jodie,NULL,meeks,0,62,1
9654,lavoy,NULL,allen,0,62,1
9655,lou,NULL,williams,0,62,1
9656,jrue,NULL,holiday,0,62,1
9657,andres,NULL,nocioni,0,62,1
9658,andre,NULL,iguodala,0,62,1
9659,nick,NULL,young,0,62,1
9660,royal,NULL,ivey,0,62,1
9661,thaddeus,NULL,young,0,62,1
9662,spencer,NULL,hawes,0,62,1
9663,jeremy,NULL,pargo,0,62,1
9664,evan,NULL,turner,0,62,1
9665,jason,NULL,richardson,0,62,1
9666,kwame,NULL,brown,0,62,1
9667,lavoy,NULL,allen,0,62,1
9668,jrue,NULL,holiday,0,62,1
9669,justin,NULL,holiday,0,62,1
9670,damien,NULL,wilkins,0,62,1
9671,dorell,NULL,wright,0,62,1
9672,arnett,NULL,moultrie,0,62,1
9673,charles,NULL,jenkins,0,62,1
9674,adonis,NULL,thomas,0,62,1
9675,thaddeus,NULL,young,0,62,1
9676,tony,NULL,wroten,0,62,1
9677,darius,NULL,johnson-odom,0,62,1
9678,daniel,NULL,orton,0,62,1
9679,byron,NULL,mullens,0,62,1
9680,brandon,NULL,davies,0,62,1
9681,casper,NULL,ware,0,62,1
9682,hollis,NULL,thompson,0,62,1
9683,henry,NULL,sims,0,62,1
9684,james,NULL,nunnally,0,62,1
9685,james,NULL,anderson,0,62,1
9686,elliot,NULL,williams,0,62,1
9687,eric,NULL,maynor,0,62,1
9688,lorenzo,NULL,brown,0,62,1
9689,michael,NULL,carter-williams,0,62,1
9690,jarvis,NULL,varnado,0,62,1
9691,arnett,NULL,moultrie,0,62,1
9692,drew,NULL,gordon,0,62,1
9693,elliot,NULL,williams,0,62,1
9694,brandon,NULL,davies,0,62,1
9695,larry,NULL,drew ii,0,62,1
9696,jerami,NULL,grant,0,62,1
9697,glenn,NULL,robinson iii,0,62,1
9698,henry,NULL,sims,0,62,1
9699,hollis,NULL,thompson,0,62,1
9700,furkan,NULL,aldemir,0,62,1
9701,jason,NULL,richardson,0,62,1
9702,isaiah,NULL,canaan,0,62,1
9703,ish,NULL,smith,0,62,1
9704,jakarr,NULL,sampson,0,62,1
9705,luc,NULL,mbah a moute,0,62,1
9706,robert,NULL,covington,0,62,1
9707,tony,NULL,wroten,0,62,1
9708,thomas,NULL,robinson,0,62,1
9709,malcolm,NULL,lee,0,62,1
9710,malcolm,NULL,thomas,0,62,1
9711,nerlens,NULL,noel,0,62,1
9712,richaun,NULL,holmes,0,62,1
9713,robert,NULL,covington,0,62,1
9714,nerlens,NULL,noel,0,62,1
9715,nik,NULL,stauskas,0,62,1
9716,jerami,NULL,grant,0,62,1
9717,hollis,NULL,thompson,0,62,1
9718,isaiah,NULL,canaan,0,62,1
9719,ish,NULL,smith,0,62,1
9720,jahlil,NULL,okafor,0,62,1
9721,kendall,NULL,marshall,0,62,1
9722,christian,NULL,wood,0,62,1
9723,carl,NULL,landry,0,62,1
9724,t.j.,NULL,mcconnell,0,62,1
9725,elton,NULL,brand,0,62,1
9726,alex,NULL,poythress,0,62,1
9727,justin,NULL,harper,0,62,1
9728,justin,NULL,anderson,0,62,1
9729,jahlil,NULL,okafor,0,62,1
9730,jerryd,NULL,bayless,0,62,1
9731,joel,NULL,embiid,0,62,1
9732,sergio,NULL,rodriguez,0,62,1
9733,shawn,NULL,long,0,62,1
9734,richaun,NULL,holmes,0,62,1
9735,robert,NULL,covington,0,62,1
9736,t.j.,NULL,mcconnell,0,62,1
9737,nik,NULL,stauskas,0,62,1
9738,tiago,NULL,splitter,0,62,1
9739,timothe,NULL,luwawu-cabarrot,0,62,1
9740,dario,NULL,saric,0,62,1
9741,gerald,NULL,henderson,0,62,1
9742,ersan,NULL,ilyasova,0,62,1
9743,furkan,NULL,korkmaz,0,62,1
9744,ben,NULL,simmons,0,62,1
9745,amir,NULL,johnson,0,62,1
9746,demetrius,NULL,jackson,0,62,1
9747,dario,NULL,saric,0,62,1
9748,robert,NULL,covington,0,62,1
9749,richaun,NULL,holmes,0,62,1
9750,t.j.,NULL,mcconnell,0,62,1
9751,timothe,NULL,luwawu-cabarrot,0,62,1
9752,jerryd,NULL,bayless,0,62,1
9753,joel,NULL,embiid,0,62,1
9754,jacob,NULL,pullen,0,62,1
9755,jj,NULL,redick,0,62,1
9756,james,NULL,young,0,62,1
9757,james,NULL,michael mcadoo,0,62,1
9758,markelle,NULL,fultz,0,62,1
9759,marco,NULL,belinelli,0,62,1
9760,justin,NULL,anderson,0,62,1
9761,haywood,NULL,highsmith,0,62,1
9762,greg,NULL,monroe,0,62,1
9763,furkan,NULL,korkmaz,0,62,1
9764,jimmy,NULL,butler,0,62,1
9765,joel,NULL,embiid,0,62,1
9766,jj,NULL,redick,0,62,1
9767,james,NULL,ennis iii,0,62,1
9768,boban,NULL,marjanovic,0,62,1
9769,amir,NULL,johnson,0,62,1
9770,ben,NULL,simmons,0,62,1
9771,demetrius,NULL,jackson,0,62,1
9772,jonah,NULL,bolden,0,62,1
9773,shake,NULL,milton,0,62,1
9774,t.j.,NULL,mcconnell,0,62,1
9775,tobias,NULL,harris,0,62,1
9776,jonathon,NULL,simmons,0,62,1
9777,justin,NULL,patton,0,62,1
